track_ids,track_names,artists,first_artists,danceability,energy,loudness,mode,acousticness,instrumentalness,valence,tempo,mood
5vItiIbaaoTxihU8uAlRbq,You Let Me Down,['Alessia Cara'],Alessia Cara,0.628,0.524,-7.668,1,0.103,0.00387,0.373,118.044,sad
7iUB3byx9Rcks8zW10JVkP,Stupid Feelings,"['220 KID', 'LANY']",220 KID,0.715,0.778,-6.546,0,0.0152,0.0,0.756,123.954,sad
6xw8ld1ztoCKifwTN6uGDq,Black Hole,['Griff'],Griff,0.878,0.64,-5.641,1,0.142,0.0,0.658,124.069,sad
3rhwM4lLOCrtx1Sk62QjKi,Eras Of Us,['FLETCHER'],FLETCHER,0.58,0.615,-7.74,1,0.0601,1.38e-06,0.114,129.89,sad
5nsMKSAJwcr1pA9I6PW429,24,['sundial'],sundial,0.839,0.525,-4.873,1,0.0303,0.0,0.831,135.996,sad
2vaxUyVWNoA2L272YHEy70,Lay All Your Love On Me - Spotify Singles,['Zara Larsson'],Zara Larsson,0.691,0.409,-10.144,1,0.376,0.000224,0.21,124.994,sad
0dAb8TY433dl3ZfXYCLE19,All You Had To Do Was Stay,['Taylor Swift'],Taylor Swift,0.602,0.736,-5.778,1,0.00196,4.57e-05,0.471,96.969,sad
1AHa2iLVTyjMisXwg0oMh1,Not Sad Anymore,['Clara Mae'],Clara Mae,0.675,0.523,-7.598,1,0.761,3.17e-06,0.376,94.025,sad
3bwyDktNV0Y9WJp3HiJq3c,The Last Time,['Boy In Space'],Boy In Space,0.523,0.502,-7.672,1,0.323,0.0,0.426,112.485,sad
2uHgCkaiHwZKl7tDBTVsyW,No Caller ID,['Megan Moroney'],Megan Moroney,0.332,0.531,-6.09,1,0.127,0.0,0.11,146.5,sad
3jwLmTcTwuE0xLR3sm6SqI,Just Married,['Kelsea Ballerini'],Kelsea Ballerini,0.375,0.299,-8.073,1,0.732,0.0,0.137,164.929,sad
5MwynWK9s4hlyKHqhkNn4A,Chasin' You,['Morgan Wallen'],Morgan Wallen,0.631,0.591,-5.785,1,0.657,0.0,0.489,97.074,sad
2dPwBKr5uJeCeyd5IoWi8W,we don't fight anymore,"['Carly Pearce', 'Chris Stapleton']",Carly Pearce,0.619,0.564,-6.517,1,0.673,0.0,0.419,129.944,sad
0De9jFjJ4eRLl7Yww2eBw1,Flower Shops (feat. Morgan Wallen),"['ERNEST', 'Morgan Wallen']",ERNEST,0.527,0.461,-5.908,1,0.118,0.0,0.227,128.153,sad
5fSPbm5lcwtqwXkeQQswW8,Record Year,['Eric Church'],Eric Church,0.587,0.641,-8.12,1,0.205,0.0,0.566,160.028,sad
5YL553x8sHderRBDlm3NM3,White Horse (Taylor’s Version),['Taylor Swift'],Taylor Swift,0.423,0.517,-7.377,1,0.369,0.0,0.366,185.262,sad
4bVuIlGQBMWS7vIhcx8Ae4,What Hurts The Most,['Rascal Flatts'],Rascal Flatts,0.537,0.674,-5.134,0,0.0088,0.0,0.33,136.002,sad
11qh54D0PKkBwelpDxxiEU,Girl Crush,['Little Big Town'],Little Big Town,0.498,0.225,-10.22,1,0.842,0.0,0.355,173.787,sad
46dUiDTF3xDchz5lZ3T36s,Loom,['Zach Bryan'],Zach Bryan,0.614,0.218,-15.13,1,0.85,0.00022,0.521,114.349,sad
3DA4SE262k6rdEtlHteNyq,Die From A Broken Heart,['Maddie & Tae'],Maddie & Tae,0.596,0.522,-6.633,1,0.372,0.0,0.443,76.043,sad
5OLaVCAM2pqg7X9mAM2W8M,What He Didn't Do,['Carly Pearce'],Carly Pearce,0.628,0.632,-5.932,1,0.257,0.0,0.559,137.854,sad
23TxRN09aR1RB0G0tFoT0b,Better Man,['Little Big Town'],Little Big Town,0.514,0.836,-3.663,1,0.112,0.0,0.501,143.888,sad
2VIPU72L6tIR4w8J8ap6Kp,Mercy,['Brett Young'],Brett Young,0.638,0.367,-7.906,1,0.84,0.0,0.219,71.957,sad
60RFlt48hm0l4Fu0JoccOl,More Hearts Than Mine,['Ingrid Andress'],Ingrid Andress,0.375,0.428,-7.387,1,0.109,0.0,0.361,78.516,sad
02eD9ymfJOJOhM97HYp5R9,The House That Built Me,['Miranda Lambert'],Miranda Lambert,0.525,0.3,-8.005,1,0.578,8.3e-06,0.206,80.993,sad
5hviCr3lgg6LY6noG6DPKs,Landslide,['The Chicks'],The Chicks,0.571,0.438,-7.007,1,0.534,1.56e-05,0.444,145.948,sad
0OWZFobGSIW9GrSlQ9C5pc,Marry Me,['Thomas Rhett'],Thomas Rhett,0.583,0.412,-8.633,1,0.0976,0.0,0.499,84.952,sad
4eIGig7wMD4iZfPKGinoGr,Fix You Too (feat. Kameron Marlowe),"['Megan Moroney', 'Kameron Marlowe']",Megan Moroney,0.322,0.422,-7.789,1,0.366,1.18e-06,0.17,140.804,sad
5aDK0TurEtiedVdT0a6k9a,Whiskey And You,['Chris Stapleton'],Chris Stapleton,0.592,0.0562,-14.344,1,0.919,6.22e-06,0.266,127.005,sad
6iiAfo4wTA2CVC3Uwx9uh8,You’re Not Sorry (Taylor’s Version),['Taylor Swift'],Taylor Swift,0.506,0.444,-4.99,1,0.0538,0.0,0.241,133.873,sad
2zhk0kypGeOPsaaZcjyc14,Burning House,['Cam'],Cam,0.728,0.253,-8.427,1,0.887,1.11e-05,0.457,140.923,sad
4BXkf6yww23Vdju7E1fUrn,Whiskey Lullaby (feat. Alison Krauss),"['Brad Paisley', 'Alison Krauss']",Brad Paisley,0.587,0.35,-10.954,1,0.74,0.0,0.17,74.479,sad
1t2hJFgJyUPD2crOafMUEk,You and Tequila (feat. Grace Potter),"['Kenny Chesney', 'Grace Potter']",Kenny Chesney,0.691,0.454,-9.13,1,0.437,0.00227,0.35,135.839,sad
6OcCk1dbAb7XNHsC098oEM,I Quit Drinking,"['Kelsea Ballerini', 'LANY']",Kelsea Ballerini,0.607,0.418,-6.997,1,0.394,0.0,0.386,95.002,sad
5UDqWOgDdixYMAgAyNbpgh,Merry Go 'Round,['Kacey Musgraves'],Kacey Musgraves,0.651,0.466,-9.403,1,0.541,0.0027,0.326,86.953,sad
0xwPzLmBAYro8BUz7MrtAo,Make You Miss Me,['Sam Hunt'],Sam Hunt,0.614,0.472,-6.626,1,0.158,0.0,0.168,146.005,sad
4CHpVfAhuxNJ3ibExe6kxO,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),"['Taylor Swift', 'Maren Morris']",Taylor Swift,0.599,0.494,-7.61,1,0.816,0.0,0.44,142.893,sad
0Cs7M3RfiZVeMkzqYl7wtk,Everleave,['Alexandra Kay'],Alexandra Kay,0.553,0.373,-9.321,1,0.522,0.0,0.157,77.096,sad
5NIGKX5at9iO87OyOHmoiV,Giving You Up - Acoustic,['Kameron Marlowe'],Kameron Marlowe,0.683,0.351,-6.179,1,0.832,0.0,0.489,133.554,sad
5FIp4LrsffxiHLhmmpCbCx,A Little Bit Stronger,['Sara Evans'],Sara Evans,0.536,0.65,-5.603,1,0.282,1.16e-06,0.288,147.93,sad
0jn2XqaHliEpWd04ZykIHy,Stay,['Sugarland'],Sugarland,0.549,0.284,-8.383,1,0.774,0.0,0.389,135.632,sad
2wqXQjOmQ9KoBm9Ssgt4Fo,Peter Pan,['Kelsea Ballerini'],Kelsea Ballerini,0.514,0.659,-6.142,1,0.0284,0.0,0.463,76.483,sad
2wxfu24GQpEZQrjDJm5Ac1,Every Little Thing,['Carly Pearce'],Carly Pearce,0.639,0.427,-6.512,1,0.434,1.14e-05,0.322,139.899,sad
1n3b9Eekoy3S9ZSZ5DmTW1,All Too Well (Sad Girl Autumn Version) - Recorded at Long Pond Studios,['Taylor Swift'],Taylor Swift,0.585,0.286,-10.123,1,0.838,0.0,0.189,93.009,sad
3HGnIIdHYIbkowzLk8UHbE,Wishful Drinking (with Sam Hunt),"['Ingrid Andress', 'Sam Hunt']",Ingrid Andress,0.678,0.528,-7.317,1,0.289,0.0,0.614,79.018,sad
5Z19ylxppfnfdP4JH0u8oj,Break Up in the End,['Cole Swindell'],Cole Swindell,0.507,0.372,-8.433,1,0.481,0.0,0.257,86.422,sad
3YM0vEH7taFj7OLW3dWfiu,Love Triangle,['RaeLynn'],RaeLynn,0.686,0.525,-6.721,1,0.135,0.0,0.322,132.927,sad
1Be8liECvEP5NYZjYvukbI,She Ain't In It,['Jon Pardi'],Jon Pardi,0.395,0.674,-4.626,1,0.127,3.38e-05,0.585,185.639,sad
5rCt377EMkCJ0D0sldd5t8,Penthouse,['Kelsea Ballerini'],Kelsea Ballerini,0.499,0.447,-5.083,1,0.706,0.0,0.53,75.068,sad
779UN3kabApm2zfqX549vf,when was it over? (feat. Sam Hunt),"['Sasha Alex Sloan', 'Sam Hunt']",Sasha Alex Sloan,0.626,0.453,-9.295,1,0.816,1.91e-06,0.494,129.958,sad
68Iw932AjRCDEPLIzpmOtF,You’ll Think Of Me,['Keith Urban'],Keith Urban,0.581,0.49,-10.657,1,0.367,7.6e-06,0.454,82.887,sad
3DrjZArsPsoqbLzUZZV1Id,Back To December,['Taylor Swift'],Taylor Swift,0.529,0.67,-4.663,1,0.117,0.0,0.286,141.893,sad
2qdVHdkLxKntNjPh3Ssz7s,You Were Mine,['The Chicks'],The Chicks,0.542,0.346,-6.598,1,0.342,0.0,0.173,139.856,sad
1I8EAskXPELoy0q3EkErsg,Could've Been Her,['Ella Langley'],Ella Langley,0.647,0.441,-6.429,1,0.375,5.16e-05,0.116,136.01,sad
25zXRQGuwYZdIp88fVZOPC,Wasting All These Tears,['Cassadee Pope'],Cassadee Pope,0.465,0.772,-3.932,0,0.0959,1.04e-05,0.257,155.83,sad
6tbNaE7kvGNqS7FvJ0dzLB,I Got the Boy,['Jana Kramer'],Jana Kramer,0.625,0.569,-5.954,1,0.26,0.0,0.361,149.987,sad
4hVTfI6ZXLt0BAeTZhAalr,Better Version (feat. Kelsea Ballerini),"['FLETCHER', 'Kelsea Ballerini']",FLETCHER,0.479,0.371,-9.345,0,0.846,0.0,0.348,86.04,sad
4ckQIgBy1gVeevf7UAereE,Tin Man,['Miranda Lambert'],Miranda Lambert,0.425,0.372,-10.92,1,0.861,0.0148,0.292,79.456,sad
7yRJMLG9ja0fBVVEmV6vcT,Never Wanted To Be That Girl,"['Carly Pearce', 'Ashley McBryde']",Carly Pearce,0.553,0.609,-6.436,1,0.151,0.0,0.471,73.903,sad
5Qnrgqy1pAm9GyNQOgyVFz,Fourth of July,['Sufjan Stevens'],Sufjan Stevens,0.435,0.104,-22.39,0,0.973,0.33,0.162,120.484,sad
3JfD2CejQKmTsqDHis7c2N,Life According To Raechel - Spotify Single,['Madison Cunningham'],Madison Cunningham,0.351,0.196,-14.476,1,0.713,0.000255,0.259,121.575,sad
6VnKIbHslTmwhEmH36ln4Q,Spell,['Dora Jar'],Dora Jar,0.322,0.168,-14.89,0,0.774,0.599,0.128,95.355,sad
1Qd2xhbAtS1MP5UW2BUfqj,Unknown / Nth,['Hozier'],Hozier,0.479,0.178,-9.98,1,0.76,0.000168,0.21,134.856,sad
7gDNQLV9cr8449LFrQbk5J,San Luis,['Gregory Alan Isakov'],Gregory Alan Isakov,0.567,0.434,-12.755,0,0.86,0.257,0.254,82.459,sad
0yyQOpUfKMOg1JpFQi2reh,Unknown / Nth,['Hozier'],Hozier,0.479,0.178,-9.98,1,0.76,0.000168,0.21,134.856,sad
7CoMBpPTwQi2wPT0U0Nr9b,State Lines,['Novo Amor'],Novo Amor,0.509,0.31,-10.623,1,0.959,0.229,0.151,137.474,sad
6Uwi2Qk3H7fM4b4W4ExrAp,Scott Street,['Phoebe Bridgers'],Phoebe Bridgers,0.508,0.417,-9.632,1,0.77,0.0928,0.483,134.944,sad
0nO20EfPxZgFRKkHeCzYOv,no fun/party,['Kara Jackson'],Kara Jackson,0.415,0.217,-11.817,1,0.899,5.43e-05,0.218,141.353,sad
63msGdgRl82cT88247E2kz,Last Time,['Adam Melchor'],Adam Melchor,0.493,0.556,-11.351,1,0.714,0.0439,0.409,146.057,sad
43lHewwomOqpJ4ZVwLRfgr,"Your Needs, My Needs",['Noah Kahan'],Noah Kahan,0.384,0.15,-12.128,1,0.382,7.1e-05,0.252,135.383,sad
5JVlz4JCy3cv8pZB12sKJL,The Night We Met (feat. Phoebe Bridgers),"['Lord Huron', 'Phoebe Bridgers']",Lord Huron,0.417,0.362,-11.109,1,0.974,0.172,0.12,174.004,sad
1C042FLYy7rP3MfnkOcnha,Cherry Wine - Live,['Hozier'],Hozier,0.415,0.11,-14.901,1,0.951,0.00236,0.234,81.876,sad
0DwaOWI1kC2s98qLj0LTDd,La Lune,['Billie Marten'],Billie Marten,0.296,0.342,-11.879,1,0.882,0.000967,0.0794,52.001,sad
4Iyma8CFiTD2s2PGgOtsF6,bloomington,['Delaney Bailey'],Delaney Bailey,0.297,0.0401,-19.085,1,0.965,0.0849,0.144,60.945,sad
0oEji7lz6paMOdk97XEK4Z,look up,['Joy Oladokun'],Joy Oladokun,0.446,0.295,-9.711,1,0.829,0.0,0.197,119.931,sad
1GxNPd5r7D1zChEMuMhue0,Only,['RY X'],RY X,0.429,0.167,-15.725,0,0.902,0.522,0.0913,109.071,sad
171xo7JC4bf7vqFmjF88M8,How (feat. Brandi Carlile),"['Marcus Mumford', 'Brandi Carlile']",Marcus Mumford,0.392,0.0823,-13.757,0,0.848,0.000205,0.157,85.821,sad
4BFudy2Zbryi9a1KFad66B,Poison & Wine,['The Civil Wars'],The Civil Wars,0.285,0.186,-12.729,1,0.756,6.71e-05,0.203,153.85,sad
7ANZJD6wzlHplIIA7AjsUx,If Blue Could Be Happiness,['Florist'],Florist,0.519,0.291,-13.787,1,0.693,0.762,0.315,114.693,sad
1KhSRq5A95Pj3yseW6uK7P,Used To Be Friends,['Searows'],Searows,0.487,0.238,-14.761,1,0.918,0.000221,0.203,58.292,sad
5QUeSXjTMHbq1fW5da2waF,Place To Be,['Nick Drake'],Nick Drake,0.547,0.38,-9.521,1,0.865,0.152,0.395,83.579,sad
5E1duMn3Gz5CtPeEF8Vty2,Fall With Me,['The Wild Reeds'],The Wild Reeds,0.305,0.284,-8.902,1,0.892,0.0,0.116,206.189,sad
2cphb6rybh6cHDiTqOI8cd,Caves,['The Lumineers'],The Lumineers,0.553,0.203,-13.643,1,0.933,6.56e-06,0.316,82.224,sad
63QsFC6m0CaTw2gU0iZa7N,Conrad,['Ben Howard'],Ben Howard,0.574,0.322,-12.41,1,0.91,0.519,0.178,81.603,sad
6VfY0sgS4j4JpFQH8kk4XA,Wildfire,['Watchhouse'],Watchhouse,0.648,0.352,-10.11,1,0.692,0.262,0.173,121.461,sad
3t5OV1asJHmOlf23T08CLv,Lady May,['Tyler Childers'],Tyler Childers,0.539,0.16,-13.285,1,0.881,0.000268,0.322,81.446,sad
2aFdcjK3Hz1Q9h9bjkJcGI,Good Thing,['Maple Glider'],Maple Glider,0.704,0.2,-12.217,0,0.755,0.00186,0.139,111.947,sad
7E9xLaEn82sboW3CLJCO9X,Whatever Fits Together,['Skullcrusher'],Skullcrusher,0.364,0.773,-8.214,0,0.159,0.0855,0.519,176.11,sad
6u1E03WKp0QsOfK5FEzzGr,"Portland, Maine",['Donovan Woods'],Donovan Woods,0.608,0.342,-14.166,1,0.782,0.243,0.172,80.109,sad
5UDoMj8EIEXrQ4N0UR0nos,Clay Pigeons,['John Prine'],John Prine,0.585,0.233,-15.949,1,0.892,0.000611,0.481,140.666,sad
1LZGNpNedhf3wSkyDw2v41,Brother,['FUR'],FUR,0.461,0.213,-10.878,1,0.803,1.52e-05,0.072,92.305,sad
2RJnNdu4pb3MypbBroHU0T,Safe & Sound (feat. Joy Williams and John Paul White) (Taylor’s Version),"['Taylor Swift', 'Joy Williams', 'John Paul White']",Taylor Swift,0.406,0.318,-11.052,1,0.79,2.88e-06,0.278,145.126,sad
3EIQofQf9NloNNmvg45MFE,Broadripple Is Burning,"[""Margot & The Nuclear So And So's""]",Margot & The Nuclear So And So's,0.607,0.43,-6.778,1,0.105,0.0,0.289,128.398,sad
2R3I5DiDf8bLz2QjrPmUpk,Vagabond,['Caamp'],Caamp,0.571,0.399,-11.92,1,0.766,0.0146,0.612,141.932,sad
3MwHZDGwAR8RjZZBriBqmx,Next to You,['John Vincent III'],John Vincent III,0.443,0.419,-7.975,1,0.633,0.00183,0.0719,132.204,sad
7d0XkI4iJ32nxeFAHFXbLQ,"If You Need To, Keep Time on Me",['Fleet Foxes'],Fleet Foxes,0.521,0.22,-10.202,1,0.647,0.00814,0.135,104.03,sad
2HbDLvUR0SA1o9BDMAqqNM,"Ketchum, ID","['boygenius', 'Julien Baker', 'Phoebe Bridgers', 'Lucy Dacus']",boygenius,0.393,0.104,-12.154,1,0.908,0.0,0.214,117.851,sad
3J2YEcRHVwnvaGNfFuKA7T,yeti,"['Paris Paloma', 'Old Sea Brigade']",Paris Paloma,0.559,0.384,-11.29,0,0.799,0.00223,0.239,138.786,sad
1OlYy9FWeaXAQHwU6CBKpk,Human,['Ellyn Woods'],Ellyn Woods,0.425,0.277,-17.391,1,0.936,0.278,0.039,89.629,sad
0Nqpwh40TX2a1rsq1u3auY,Heart Swell,['S.G. Goodman'],S.G. Goodman,0.563,0.267,-14.552,1,0.889,0.0,0.134,75.1,sad
1HYnjKqSSHh1tdl2Hi57zH,"Wasteland, Baby!",['Hozier'],Hozier,0.427,0.407,-9.665,1,0.612,0.386,0.244,168.844,sad
5YqpHuXpFjDVZ7tY1ClFll,Heartbeats,['José González'],José González,0.589,0.177,-14.891,1,0.977,0.714,0.311,88.409,sad
1rojV17gbXb0yEJSF7MExp,I've Been Alone,['Hollan'],Hollan,0.436,0.29,-14.473,1,0.929,0.00415,0.351,76.821,sad
28Obqqr7EtnSNul1TJiQcX,Oh Love,['Delaney Bailey'],Delaney Bailey,0.539,0.319,-14.928,1,0.845,3.6e-05,0.563,148.103,sad
5hDrVjYuVbJ00KfzbrwtXa,Elephant,['Jason Isbell'],Jason Isbell,0.521,0.139,-14.164,0,0.817,5.65e-06,0.498,122.994,sad
0E0aHF7AnmeMNIAb7GJSQa,Most of All,['Brandi Carlile'],Brandi Carlile,0.422,0.475,-5.949,1,0.455,0.0,0.289,167.647,sad
5jfhLCSIFUO4ndzNRh4w4G,"Burn, Burn, Burn",['Zach Bryan'],Zach Bryan,0.508,0.296,-10.513,1,0.897,5e-05,0.134,82.532,sad
2tRxHjEkdgGMv9kZbOyqOH,And It's Still Alright,['Nathaniel Rateliff'],Nathaniel Rateliff,0.521,0.492,-9.127,1,0.689,0.619,0.301,77.585,sad
3u4pq1k2CliqRp0iI5JHI4,Sick In The Head,['The Lumineers'],The Lumineers,0.605,0.361,-11.787,1,0.787,0.069,0.398,124.089,sad
2l6aKj7mOu8MyYX4yFtlZ8,Mary,['Big Thief'],Big Thief,0.446,0.0992,-14.653,1,0.928,3.79e-06,0.0609,112.094,sad
6XC6PpAm5hhDoJWZwc8log,If It Wasn’t Broken,['Sunny War'],Sunny War,0.656,0.142,-12.77,1,0.803,0.000937,0.0868,123.835,sad
07UFnnK3uPIuKv5Rs9TmXl,Orange Juice,['Noah Kahan'],Noah Kahan,0.662,0.378,-10.908,1,0.475,6.84e-06,0.207,120.133,sad
33IZBhRtyMDZoa5SUNs3F7,Partner in Crime - Spotify Singles,['Lucy Dacus'],Lucy Dacus,0.668,0.156,-14.781,1,0.886,0.0,0.445,133.977,sad
2zWAa5XkVa1yg756YauQHF,Stop Your Tears,['Aldous Harding'],Aldous Harding,0.449,0.125,-13.221,0,0.837,1.08e-05,0.219,127.699,sad
1u1YU1LE0FWHFOHpR2iXua,Casimir Pulaski Day,['Sufjan Stevens'],Sufjan Stevens,0.686,0.172,-14.979,1,0.909,0.00154,0.563,133.899,sad
7H8fBamGUheu0DSpp3pj03,Medicine,['Daughter'],Daughter,0.243,0.313,-12.069,1,0.115,0.237,0.22,92.975,sad
6uHvbKL0Yi37AuvNRmUfMw,Paint,['The Paper Kites'],The Paper Kites,0.364,0.308,-13.052,1,0.895,0.0023,0.387,73.328,sad
0EWHn0McVO8Ewbkqvh53AD,Younger & Dumber,['Indigo De Souza'],Indigo De Souza,0.474,0.193,-10.76,1,0.671,1.93e-05,0.15,143.928,sad
6pPfKmVvvu1ztJxqvpQ4Vm,Do You See The Light Around Me?,['Uwade'],Uwade,0.717,0.433,-9.774,1,0.375,0.000146,0.253,126.063,sad
2A1FGotEDhN5UjBiLsUwnk,Sleep Deprivation,['Chance Peña'],Chance Peña,0.588,0.412,-10.669,1,0.152,0.0,0.302,133.815,sad
4mgYKB06m2MsTI27eEW0og,Hospital,['Baerd'],Baerd,0.365,0.533,-11.968,0,0.742,0.00137,0.164,97.432,sad
295AV2PI6PUduX585IekdQ,This Time Around,['Jessica Pratt'],Jessica Pratt,0.426,0.0977,-13.594,1,0.939,0.0,0.233,131.541,sad
2JIVtls9Jf9nAosUbFzbyw,Tonight,['Sibylle Baier'],Sibylle Baier,0.576,0.0941,-14.713,0,0.976,0.000275,0.151,120.017,sad
72uctX0CoGN8m4MH430GSu,L.A. Dream,['Julia Jacklin'],Julia Jacklin,0.362,0.0697,-11.549,1,0.728,4.62e-05,0.0865,97.05,sad
5FnpXVgDOk2sLT58qM22Of,Julia - Remastered 2009,['The Beatles'],The Beatles,0.512,0.0953,-16.082,1,0.828,0.000268,0.193,134.706,sad
4K1imZQQ0yKtJ40vGmUajS,Girl from the North Country,"['Bob Dylan', 'Johnny Cash']",Bob Dylan,0.607,0.142,-23.455,1,0.843,0.000197,0.305,118.867,sad
6x6RvYqS14uGEmiOtenM5n,The Day I Drove the Car Around the Block,['Indigo Sparke'],Indigo Sparke,0.277,0.0929,-15.874,0,0.926,0.000924,0.13,78.871,sad
3rJDsZjIaCfJQSqRUvl0BM,Funeral,['Phoebe Bridgers'],Phoebe Bridgers,0.218,0.263,-14.416,1,0.947,0.00028,0.307,170.724,sad
68RI4I6SKm57SxjG06OYvN,The Wisp Sings,['Winter Aid'],Winter Aid,0.521,0.0889,-19.457,1,0.988,0.182,0.0479,115.43,sad
07eGxuz8bL6QMsRqEe1Adu,Svefn-g-englar,['Sigur Rós'],Sigur Rós,0.203,0.467,-12.296,1,0.554,0.698,0.0591,135.073,sad
0eBryM7ePQH3Klt3jz8xZd,First Day of My Life,['Bright Eyes'],Bright Eyes,0.596,0.253,-14.369,0,0.896,5.17e-05,0.368,95.162,sad
3AqPL1n1wKc5DVFFnYuJhp,To Build A Home,"['The Cinematic Orchestra', 'Patrick Watson']",The Cinematic Orchestra,0.264,0.128,-15.443,1,0.885,0.352,0.0774,148.499,sad
1IF5UcqRO42D12vYwceOY6,From the Dining Table,['Harry Styles'],Harry Styles,0.671,0.156,-16.288,1,0.804,0.0518,0.201,94.08,sad
2PLpZnaPqYfr89TY1bG3wc,History Of A Feeling,['Madi Diaz'],Madi Diaz,0.367,0.103,-11.075,1,0.914,4.16e-06,0.229,76.633,sad
3zyDQeTrptB1etZyRCpOLX,Half of Me,['Faye Webster'],Faye Webster,0.597,0.0223,-17.056,0,0.978,0.000498,0.305,86.952,sad
5KkoM9rbevlWf8EePOrwfS,Drinking Song,['Haley Heynderickx'],Haley Heynderickx,0.621,0.219,-11.305,1,0.89,1.4e-05,0.253,120.495,sad
3Kj2EWpIBnvETsYq4cq0IH,Big Black Car,['Gregory Alan Isakov'],Gregory Alan Isakov,0.6,0.186,-15.926,1,0.909,0.00102,0.468,110.044,sad
1XpYodsD36XN7ygcdF7mJJ,The A Team,['Ed Sheeran'],Ed Sheeran,0.642,0.289,-9.918,1,0.669,0.0,0.407,84.996,sad
3jt1ZVIuluGkV0sWWLSUzw,Appointments,['Julien Baker'],Julien Baker,0.419,0.273,-8.897,1,0.938,4.08e-05,0.0552,110.597,sad
61qxP4Vs5DVX0Ic4GnBklu,Every Time the Sun Comes Up,['Sharon Van Etten'],Sharon Van Etten,0.663,0.522,-8.741,1,0.392,5.41e-06,0.301,99.759,sad
6lU6rPNgmEhilIurtFmkFm,Real Love,['Big Thief'],Big Thief,0.301,0.473,-7.329,1,0.0357,4.36e-05,0.152,128.992,sad
27ytYULTu6QSZBhGaOKq9i,I Am California,"['John Craigie', 'Gregory Alan Isakov']",John Craigie,0.455,0.172,-10.265,1,0.236,0.0013,0.189,118.161,sad
1ovZe7upcqycTuPFfOg6kB,complex (demo),['Katie Gregson-MacLeod'],Katie Gregson-MacLeod,0.384,0.167,-9.92,1,0.924,0.0,0.258,95.102,sad
19vHgVS1aukRiQWhTqfKnE,DArkSide,['Bring Me The Horizon'],Bring Me The Horizon,0.387,0.94,-3.018,1,0.000352,3.18e-06,0.456,167.91,sad
27Nkg5NHILTJUcCyBkvVHt,Deep End,['I Prevail'],I Prevail,0.53,0.729,-6.393,1,0.00275,9.02e-06,0.261,119.981,sad
30TqgnUsww4JzR2V8Ert9b,Crying In The Shower,['Letdown.'],Letdown.,0.509,0.799,-5.889,1,0.000829,0.0,0.204,95.998,sad
0Latl06o13TA9mQV7SBUpx,Pity Party,"['nothing,nowhere.']","nothing,nowhere.",0.703,0.676,-9.063,1,0.142,0.0,0.116,94.995,sad
1H4Y9uW4N0LsxJUz0VnaPJ,Just Pretend,['Bad Omens'],Bad Omens,0.457,0.834,-4.674,0,0.00252,0.00125,0.201,140.032,sad
5VEnzMXc8ocZko4M4TqnR2,ONE MORE TIME,['blink-182'],blink-182,0.628,0.497,-5.794,1,0.114,0.0,0.157,114.704,sad
1bnswV3i4J3u9QVcdVMd39,Ghost,['Badflower'],Badflower,0.505,0.848,-5.173,0,0.0106,0.0,0.282,140.055,sad
4Mszk8p6xU2h6mhVoIp4io,Mirror,['Code Orange'],Code Orange,0.307,0.7,-6.945,0,0.085,9.75e-05,0.246,174.489,sad
1ue6hDpQnActsuH661uCYR,I Never Loved Myself Like I Loved You,['Dead Poet Society'],Dead Poet Society,0.53,0.97,-6.248,0,0.00354,0.0875,0.158,111.881,sad
32yaRngoDZcF56ApmNaBNz,Broken,['Palaye Royale'],Palaye Royale,0.479,0.717,-6.527,0,0.138,0.0,0.35,140.146,sad
65WzVVqyzkRzSOmM2kovls,Death of Me,['Royal & the Serpent'],Royal & the Serpent,0.557,0.872,-6.583,1,0.00817,4.02e-06,0.296,96.529,sad
7JKKIrRBNO9Og5ayp2F7hi,2 of us,['LØLØ'],LØLØ,0.637,0.597,-4.352,1,0.03,0.0,0.582,100.109,sad
1WCPaQ7zMEMwWbpuTrhM9S,WHY?,['WILLOW'],WILLOW,0.404,0.852,-6.697,0,0.0551,0.0,0.522,176.243,sad
3fWibgdtgIie6LKTZ2rUoI,So Far So Fake,['Pierce The Veil'],Pierce The Veil,0.504,0.895,-4.295,0,0.00111,2.22e-06,0.371,125.117,sad
104buTcnP2AsxqB7U1FIZ4,Heavy (feat. Kiiara),"['Linkin Park', 'Kiiara']",Linkin Park,0.59,0.671,-6.098,1,0.0484,0.0,0.438,149.982,sad
1EBtVgTnh8umbKsdsQi0zg,Alone (feat. Travis Barker),"['Pardyalone', 'Travis Barker']",Pardyalone,0.422,0.511,-5.788,1,0.174,0.0,0.0874,110.013,sad
4jK8AB1E3sUR5D8yL9uepd,Crying While You're Dancing,['Dayseeker'],Dayseeker,0.406,0.816,-3.314,0,0.00672,0.0,0.399,86.047,sad
0OIky9LZNVaUp4GakW7777,Complete Collapse - Acoustic,['Sleeping With Sirens'],Sleeping With Sirens,0.479,0.368,-10.656,0,0.361,0.0,0.162,79.907,sad
0CwiF8zPjl7ESC6nDnBvPo,MIDDLE OF THE NIGHT,['Loveless'],Loveless,0.384,0.938,-6.323,0,0.000236,0.0,0.163,92.859,sad
3tZXR1QTZihYHLIdByiNh3,Box in a Heart (with renforshort),"['The Maine', 'renforshort']",The Maine,0.594,0.468,-7.559,1,0.168,0.00113,0.299,94.14,sad
